"x","y"
253.946826793253,1293.98939802591
468.894261168316,2363.14503354765
300.489562097937,1460.41857874766
205.252914456651,1040.12592029572
326.020934153348,1589.07329912577
967.593351379037,4797.08714028634
490.061776945367,2481.8651198158
15.1119660586119,60.7530269287527
971.180110005662,4850.62190608401
702.986335149035,3566.49627596885
316.579652717337,1608.79408044089
602.400968782604,3023.0137719987
417.810737155378,2110.81978620309
819.225495913997,4068.91484118346
785.927320597693,3914.44988266844
183.080553775653,948.933216927573
575.122569222003,2838.43653101753
931.275453418493,4669.84742530435
808.8897773996,4043.71837458853
89.3635100219399,478.363022183068
907.461679074913,4559.79203332495
187.254635151476,981.704072861932
373.083701590076,1859.83513996284
363.6708073318,1854.49825387727
782.003264175728,3932.36888951901
433.821824379265,2162.26677093469
389.44347621873,1923.72831022181
122.577981092036,662.752744856291
25.4388907924294,166.628470689058
299.79175911285,1528.7872761935
50.1372332219034,209.702535879798
813.038844615221,4097.32944799867
430.129028623924,2160.68257170077
788.31202047877,3977.77129802667
335.756349144503,1726.65775632299
655.557062942535,3305.69020928629
287.867699284106,1473.66955340654
56.737678591162,261.697254677303
894.136391812935,4482.58446254581
605.288797989488,3053.99977331795
302.151272306219,1488.12251807936
581.16465411149,2886.5275118947
676.97270330973,3426.09953977913
676.170281833038,3413.12160752527
334.58328130655,1710.58052347321
406.60593053326,2066.98875967227
618.165557272732,3059.80177721754
891.707285773009,4434.33123486862
372.532958863303,1844.94144492596
816.152338637039,4061.31957240682
