"x","y"
521.723226644099,1574.01815387234
547.508368268609,1629.63261261862
776.346065569669,2334.04933676403
935.424941126257,2836.03236310463
824.543995549902,2489.74211248383
910.250434884802,2714.49194536358
529.310225509107,1619.05403116997
992.182785179466,2974.13249719236
288.523551775143,885.091570246033
589.172882260755,1743.547943349
210.512077435851,606.721422316507
212.22441457212,634.227257122286
864.082042360678,2612.71640320588
822.939940728247,2489.25695162546
878.011644817889,2644.54795323592
524.048123508692,1586.05619034544
105.726727750152,327.511058610864
629.627536283806,1902.25256221183
867.951665073633,2601.35663626064
133.806714788079,392.981725254096
371.282130945474,1111.23962769099
43.8167187385261,120.929648580961
947.191208833829,2813.67547664139
1.43153476528823,-21.3258878486231
920.06738553755,2761.4737536367
978.616943582892,2949.95491703786
954.722322523594,2879.02377771027
170.221076346934,495.914630655199
397.440947825089,1218.72282731626
8.01275391131639,44.8406605310738
465.915095992386,1402.76366913039
851.001908769831,2567.20688325167
192.177377641201,608.058176239021
148.077354067937,443.347170444205
24.0125125274062,79.7939626807347
158.054528292269,452.162696945481
441.020123427734,1333.97394060437
269.934600219131,827.51557442639
435.255591524765,1283.30684195086
154.496392700821,481.096566387452
136.936099966988,408.606898875907
127.156378002837,368.646680012345
752.955099567771,2265.18724877667
666.545892832801,1994.57192640565
910.115256672725,2718.15662066266
558.758456725627,1675.25568260625
746.120105497539,2213.33078244049
568.988550221547,1690.15291379578
741.572899278253,2248.34345077444
342.571787536144,1035.14966113772
