"x","y"
5.84052712656558,58.6557088210146
12.4846214894205,-14.330531716814
31.5506509505212,92.6302303897251
34.7694712691009,-11.1033302178453
37.7484615892172,182.948369263838
37.925346987322,67.3365677102929
43.2297778315842,-197.286512629277
44.0645010676235,-157.765793844482
91.3270127493888,271.854228742964
98.0295219924301,311.624357384978
98.8845755346119,-73.9996734589011
100.458794971928,291.133890744281
103.564351564273,159.110670910263
105.003215605393,161.813712696802
106.448189588264,301.664858863736
107.195483753458,188.503362408071
116.78654118441,375.307454426
118.363846093416,404.912882346259
126.32482079789,227.663169518054
135.051284683868,263.534696950241
153.380215167999,237.87181144768
155.432587955147,331.001094402816
169.972592499107,126.697002363804
178.357401862741,477.982146086059
185.810670256615,456.634382535733
187.531168339774,95.9164675305421
187.981909373775,542.938072617168
189.637848176062,446.042583973459
190.586889861152,245.652538500175
209.804116981104,368.484723626158
218.141103861853,413.759430750926
223.757989238948,535.891301513747
225.862124469131,582.010175246966
226.525631733239,622.995524582312
227.154934080318,545.039672162161
232.765520690009,841.614614390149
238.462277688086,745.912929086748
242.374800844118,416.538537550149
243.453813483939,912.888611854742
251.284633763134,733.704049697909
268.483641790226,526.543496564511
282.172541134059,524.039522636851
287.745617795736,601.779932976025
302.715121535584,626.996060928887
312.278603436425,764.600350203698
334.053174592555,853.877859436469
361.304643331096,693.515558795531
367.471798323095,905.220229971964
375.930678565055,471.55419612596
378.362535731867,746.480524762782
380.84068079479,1073.59430839454
386.953298002481,1041.85639214215
393.30554404296,737.305192742664
407.999343471602,691.060980854076
416.27375758253,854.824725956519
431.972799822688,1024.07253926459
435.732437297702,1036.14378814842
440.755870426074,879.634221190233
457.176875090227,972.543762712097
459.841114701703,998.920242684773
468.603225890547,809.643807953044
489.939124323428,656.411132458459
533.12538866885,1157.44843423616
568.904709070921,1261.27456422027
578.78868910484,1390.33477103759
589.288690593094,1206.32094821273
589.641869533807,1425.6749841245
594.463500892743,1479.39016689432
615.395650733262,1251.64180068864
622.06856906414,1290.60647256312
632.693028775975,1710.64807480765
636.54767209664,1417.8630302611
659.025029279292,1063.82664186296
663.879331201315,1180.15330190785
665.793176740408,1288.38790843587
674.787261756137,1496.90198668793
688.461150508374,1267.11072899348
693.746749078855,1218.218064778
700.174706988037,1372.9963287571
706.183356232941,1105.03985366238
716.353093506768,1410.64607046167
720.094385324046,1436.44478476919
727.883609011769,1454.98962901968
730.860566720366,1441.39104768921
757.544595981017,1517.07453177754
774.668313795701,1713.87846281283
788.304756395519,1494.70899118039
813.995753414929,1645.7467880949
818.078394047916,1674.31870945493
829.462369671091,1625.00638089994
866.655178600922,1713.29465777657
877.468968508765,1479.7365517825
891.297563677654,1975.60250061662
909.239817876369,1722.51819959841
929.121280321851,1967.93425324421
931.358219124377,2123.70389307704
939.886020496488,2031.15548077713
951.795773813501,1755.3196443207
952.516649384052,1638.06121333902
992.494481150061,2121.90401261304
